Puzzle,Solution Count,Givens,Singles,Hidden Singles,Naked Pairs,Hidden Pairs,Pointing Pairs/Triples,Box/Line Intersections,Guesses,Backtracks,Difficulty
.1.2...4.2.1....,1,5,11,0,0,0,0,0,0,0,Simple,
...1..2.13...2..,1,5,11,0,0,0,0,0,0,0,Simple,
......4.4.1.1.2.,1,5,11,0,0,0,0,0,0,0,Simple,
3.2.4.3.......4.,1,5,11,0,0,0,0,0,0,0,Simple,
.12.2..3....1...,1,5,11,0,0,0,0,0,0,0,Simple,
..1.....1.3..2..,1,4,12,0,0,0,0,0,0,0,Simple,
.41.1.2.....42..,1,6,10,0,0,0,0,0,0,0,Simple,
.1.....2....32..,1,4,12,0,0,0,0,0,0,0,Simple,
..1..4.3....3..1,1,5,11,0,0,0,0,0,0,0,Simple,
....4.31......43,1,5,11,0,0,0,0,0,0,0,Simple,
.4.3.2.4.......2,1,5,11,0,0,0,0,0,0,0,Simple,
.42..1.........4,1,4,12,0,0,0,0,0,0,0,Simple,
.34......1..34..,1,5,11,0,0,0,0,0,0,0,Simple,
...1.23.....3.1.,1,5,11,0,0,0,0,0,0,0,Simple,
.4.1.2........4.,1,4,12,0,0,0,0,0,0,0,Simple,
..2..3.4.....4..,1,4,12,0,0,0,0,0,0,0,Simple,
.......2.4.3.2.4,1,5,11,0,0,0,0,0,0,0,Simple,
.....23...2....1,1,4,12,0,0,0,0,0,0,0,Simple,
4.1.....1.4...2.,1,5,11,0,0,0,0,0,0,0,Simple,
1.4.....2...4.1.,1,5,11,0,0,0,0,0,0,0,Simple,
1.23....2.1.....,1,5,11,0,0,0,0,0,0,0,Simple,
.1..4.......3..4,1,4,12,0,0,0,0,0,0,0,Simple,
4..2........2.41,1,5,11,0,0,0,0,0,0,0,Simple,
1...3.....2...3.,1,4,12,0,0,0,0,0,0,0,Simple,
..4......1...2.1,1,4,12,0,0,0,0,0,0,0,Simple,
1.3.3.4.......1.,1,5,11,0,0,0,0,0,0,0,Simple,
4.2.2.3.....3...,1,5,11,0,0,0,0,0,0,0,Simple,
..42..3.....4.2.,1,5,11,0,0,0,0,0,0,0,Simple,
....21.3....1..2,1,5,11,0,0,0,0,0,0,0,Simple,
....31..4......3,1,4,12,0,0,0,0,0,0,0,Simple,
....34..42.3....,1,5,11,0,0,0,0,0,0,0,Simple,
..31........41..,1,4,12,0,0,0,0,0,0,0,Simple,
..4....33..42...,1,5,11,0,0,0,0,0,0,0,Simple,
.2.....4...1.1..,1,4,12,0,0,0,0,0,0,0,Simple,
.1.......4.1..2.,1,4,12,0,0,0,0,0,0,0,Simple,
......1223......,1,4,12,0,0,0,0,0,0,0,Simple,
.3..2.4..4..3...,1,5,11,0,0,0,0,0,0,0,Simple,
....3...2..3..4.,1,4,12,0,0,0,0,0,0,0,Simple,
......12.4.....1,1,4,12,0,0,0,0,0,0,0,Simple,
..1.1....3.....2,1,4,12,0,0,0,0,0,0,0,Simple,
.4....2.......32,1,4,12,0,0,0,0,0,0,0,Simple,
3..2.21........1,1,5,11,0,0,0,0,0,0,0,Simple,
.....3.1.1...4.3,1,5,11,0,0,0,0,0,0,0,Simple,
...4.13.3.4.....,1,5,11,0,0,0,0,0,0,0,Simple,
..2...343.4.....,1,5,11,0,0,0,0,0,0,0,Simple,
..4....12...4.1.,1,5,11,0,0,0,0,0,0,0,Simple,
.3...4.....4...2,1,4,12,0,0,0,0,0,0,0,Simple,
.3.....42.....2.,1,4,12,0,0,0,0,0,0,0,Simple,
4..1.....24.....,1,4,12,0,0,0,0,0,0,0,Simple,
3.....2.2.....1.,1,4,12,0,0,0,0,0,0,0,Simple,
.1.........34..1,1,4,12,0,0,0,0,0,0,0,Simple,
.......4.1...42.,1,4,12,0,0,0,0,0,0,0,Simple,
4.2...4......3..,1,4,12,0,0,0,0,0,0,0,Simple,
....42....41....,1,4,12,0,0,0,0,0,0,0,Simple,
.14.2......1..2.,1,5,11,0,0,0,0,0,0,0,Simple,
.13.4..1.....4..,1,5,11,0,0,0,0,0,0,0,Simple,
.1.2..3..2......,1,4,12,0,0,0,0,0,0,0,Simple,
.14.4..3..3.....,1,5,11,0,0,0,0,0,0,0,Simple,
......1.2..44...,1,4,12,0,0,0,0,0,0,0,Simple,
.14..........413,1,5,11,0,0,0,0,0,0,0,Simple,
...1..4......43.,1,4,12,0,0,0,0,0,0,0,Simple,
.2.........3.12.,1,4,12,0,0,0,0,0,0,0,Simple,
...41..34..1....,1,5,11,0,0,0,0,0,0,0,Simple,
4.....1....1.3..,1,4,12,0,0,0,0,0,0,0,Simple,
..2....43...2.4.,1,5,11,0,0,0,0,0,0,0,Simple,
1....3....3...14,1,5,11,0,0,0,0,0,0,0,Simple,
1.2.....3.12....,1,5,11,0,0,0,0,0,0,0,Simple,
.34......2...43.,1,5,11,0,0,0,0,0,0,0,Simple,
....4..2.43.....,1,4,12,0,0,0,0,0,0,0,Simple,
.2..3.2.1....3..,1,5,11,0,0,0,0,0,0,0,Simple,
.....324.4.3....,1,5,11,0,0,0,0,0,0,0,Simple,
...4.....4.1.1.2,1,5,11,0,0,0,0,0,0,0,Simple,
..2....44..3....,1,4,12,0,0,0,0,0,0,0,Simple,
24.......2....3.,1,4,12,0,0,0,0,0,0,0,Simple,
.21.1..3....2...,1,5,11,0,0,0,0,0,0,0,Simple,
....21.....41...,1,4,12,0,0,0,0,0,0,0,Simple,
..14.....1....2.,1,4,12,0,0,0,0,0,0,0,Simple,
2....3....3..1.2,1,5,11,0,0,0,0,0,0,0,Simple,
...2.24.....34..,1,5,11,0,0,0,0,0,0,0,Simple,
.1.4.....4.1.2..,1,5,11,0,0,0,0,0,0,0,Simple,
4....1.4......21,1,5,11,0,0,0,0,0,0,0,Simple,
..3.....1.2..2.3,1,5,11,0,0,0,0,0,0,0,Simple,
....13..3......2,1,4,12,0,0,0,0,0,0,0,Simple,
.4....2....14...,1,4,12,0,0,0,0,0,0,0,Simple,
.1.2...3.....2.1,1,5,11,0,0,0,0,0,0,0,Simple,
.12......2..3...,1,4,12,0,0,0,0,0,0,0,Simple,
......144.31....,1,5,11,0,0,0,0,0,0,0,Simple,
..32.....2.....1,1,4,12,0,0,0,0,0,0,0,Simple,
1....3....3...21,1,5,11,0,0,0,0,0,0,0,Simple,
.31.........312.,1,5,11,0,0,0,0,0,0,0,Simple,
...1.....3..21.3,1,5,11,0,0,0,0,0,0,0,Simple,
..1..23.3.......,1,4,12,0,0,0,0,0,0,0,Simple,
124..........42.,1,5,11,0,0,0,0,0,0,0,Simple,
....2.14..21....,1,5,11,0,0,0,0,0,0,0,Simple,
.41..24...2.....,1,5,11,0,0,0,0,0,0,0,Simple,
34.......1.....4,1,4,12,0,0,0,0,0,0,0,Simple,
...4..1......4.3,1,4,12,0,0,0,0,0,0,0,Simple,
....14....42....,1,4,12,0,0,0,0,0,0,0,Simple,
...1.....1.23...,1,4,12,0,0,0,0,0,0,0,Simple,
.3......1.3...2.,1,4,12,0,0,0,0,0,0,0,Simple,
...13.........43,1,4,12,0,0,0,0,0,0,0,Simple,
2.4....2..1.4...,1,5,11,0,0,0,0,0,0,0,Simple,
...4.13.3....4..,1,5,11,0,0,0,0,0,0,0,Simple,
....14...2....4.,1,4,12,0,0,0,0,0,0,0,Simple,
41.33......4....,1,5,11,0,0,0,0,0,0,0,Simple,
..2.4...2.....1.,1,4,12,0,0,0,0,0,0,0,Simple,
..21....14......,1,4,12,0,0,0,0,0,0,0,Simple,
2..........3.4.2,1,4,12,0,0,0,0,0,0,0,Simple,
.43.........2..3,1,4,12,0,0,0,0,0,0,0,Simple,
...3.12.....2.3.,1,5,11,0,0,0,0,0,0,0,Simple,
...23.........13,1,4,12,0,0,0,0,0,0,0,Simple,
2.4.....42..3...,1,5,11,0,0,0,0,0,0,0,Simple,
....2......4.3.2,1,4,12,0,0,0,0,0,0,0,Simple,
....43.....11.4.,1,5,11,0,0,0,0,0,0,0,Simple,
.....41.2....1..,1,4,12,0,0,0,0,0,0,0,Simple,
...4.3.11.......,1,4,12,0,0,0,0,0,0,0,Simple,
....23.....1.2..,1,4,12,0,0,0,0,0,0,0,Simple,
4....3..1.4.....,1,4,12,0,0,0,0,0,0,0,Simple,
43.......1.3..1.,1,5,11,0,0,0,0,0,0,0,Simple,
..2.1.3......3..,1,4,12,0,0,0,0,0,0,0,Simple,
3.....1..4..1.4.,1,5,11,0,0,0,0,0,0,0,Simple,
...4.1.....3.3..,1,4,12,0,0,0,0,0,0,0,Simple,
.....32..4..32..,1,5,11,0,0,0,0,0,0,0,Simple,
1....2.4...2....,1,4,12,0,0,0,0,0,0,0,Simple,
3......213......,1,4,12,0,0,0,0,0,0,0,Simple,
.41..3.....4....,1,4,12,0,0,0,0,0,0,0,Simple,
...1.....3...12.,1,4,12,0,0,0,0,0,0,0,Simple,
..21.........213,1,5,11,0,0,0,0,0,0,0,Simple,
3....13.......14,1,5,11,0,0,0,0,0,0,0,Simple,
...4....4.2.1...,1,4,12,0,0,0,0,0,0,0,Simple,
...2..3...1.1..3,1,5,11,0,0,0,0,0,0,0,Simple,
..1.3..41....4..,1,5,11,0,0,0,0,0,0,0,Simple,
....4.2.2.4.3...,1,5,11,0,0,0,0,0,0,0,Simple,
...31..4.....4..,1,4,12,0,0,0,0,0,0,0,Simple,
4...2.1........2,1,4,12,0,0,0,0,0,0,0,Simple,
2....3...4.23...,1,5,11,0,0,0,0,0,0,0,Simple,
.2..4........32.,1,4,12,0,0,0,0,0,0,0,Simple,
.....4.2..3....4,1,4,12,0,0,0,0,0,0,0,Simple,
....4.3.314.....,1,5,11,0,0,0,0,0,0,0,Simple,
1....2..4....1.4,1,5,11,0,0,0,0,0,0,0,Simple,
4...32.....2..4.,1,5,11,0,0,0,0,0,0,0,Simple,
....134.....34..,1,5,11,0,0,0,0,0,0,0,Simple,
.3..2......1.2.3,1,5,11,0,0,0,0,0,0,0,Simple,
.....42.....3..4,1,4,12,0,0,0,0,0,0,0,Simple,
..13.......4.3..,1,4,12,0,0,0,0,0,0,0,Simple,
.1...32......23.,1,5,11,0,0,0,0,0,0,0,Simple,
.....32..2.13...,1,5,11,0,0,0,0,0,0,0,Simple,
.....2....3..4.2,1,4,12,0,0,0,0,0,0,0,Simple,
......3..4...3.1,1,4,12,0,0,0,0,0,0,0,Simple,
4......4...21...,1,4,12,0,0,0,0,0,0,0,Simple,
2..3.1..1.2.....,1,5,11,0,0,0,0,0,0,0,Simple,
.1..3..1..43....,1,5,11,0,0,0,0,0,0,0,Simple,
...22.1...3.1...,1,5,11,0,0,0,0,0,0,0,Simple,
....43.2....24..,1,5,11,0,0,0,0,0,0,0,Simple,
...2..4..43.....,1,4,12,0,0,0,0,0,0,0,Simple,
342.....42......,1,5,11,0,0,0,0,0,0,0,Simple,
....1.3.....431.,1,5,11,0,0,0,0,0,0,0,Simple,
......4..1.42.1.,1,5,11,0,0,0,0,0,0,0,Simple,
2.1..........3.2,1,4,12,0,0,0,0,0,0,0,Simple,
...14......33...,1,4,12,0,0,0,0,0,0,0,Simple,
...2....2..3.1..,1,4,12,0,0,0,0,0,0,0,Simple,
..12.....3....2.,1,4,12,0,0,0,0,0,0,0,Simple,
3.1.........4.31,1,5,11,0,0,0,0,0,0,0,Simple,
2..13..21.......,1,5,11,0,0,0,0,0,0,0,Simple,
.....4.1...4.1.3,1,5,11,0,0,0,0,0,0,0,Simple,
....1.2....4..1.,1,4,12,0,0,0,0,0,0,0,Simple,
4......1..1..2..,1,4,12,0,0,0,0,0,0,0,Simple,
..14.....4.....3,1,4,12,0,0,0,0,0,0,0,Simple,
.......4.21..1..,1,4,12,0,0,0,0,0,0,0,Simple,
.1.33...1.....4.,1,5,11,0,0,0,0,0,0,0,Simple,
......3.2....31.,1,4,12,0,0,0,0,0,0,0,Simple,
....3....13...2.,1,4,12,0,0,0,0,0,0,0,Simple,
......4..43..32.,1,5,11,0,0,0,0,0,0,0,Simple,
...13.2...1....3,1,5,11,0,0,0,0,0,0,0,Simple,
.3..1.4.....3..1,1,5,11,0,0,0,0,0,0,0,Simple,
..3..1.....4.41.,1,5,11,0,0,0,0,0,0,0,Simple,
2...3.1....3....,1,4,12,0,0,0,0,0,0,0,Simple,
....3...4.13...4,1,5,11,0,0,0,0,0,0,0,Simple,
1....2.......32.,1,4,12,0,0,0,0,0,0,0,Simple,
.1...4....1...2.,1,4,12,0,0,0,0,0,0,0,Simple,
4....1....2.1.4.,1,5,11,0,0,0,0,0,0,0,Simple,
1....21...23....,1,5,11,0,0,0,0,0,0,0,Simple,
..1....334..1...,1,5,11,0,0,0,0,0,0,0,Simple,
...33..1.4......,1,4,12,0,0,0,0,0,0,0,Simple,
2..1.32.3.......,1,5,11,0,0,0,0,0,0,0,Simple,
....3.1.4.3.1...,1,5,11,0,0,0,0,0,0,0,Simple,
.21..13.......2.,1,5,11,0,0,0,0,0,0,0,Simple,
...1.3..4.1....4,1,5,11,0,0,0,0,0,0,0,Simple,
....12..2......3,1,4,12,0,0,0,0,0,0,0,Simple,
..21.......41...,1,4,12,0,0,0,0,0,0,0,Simple,
1..2......4....1,1,4,12,0,0,0,0,0,0,0,Simple,
..2.3.....3.4...,1,4,12,0,0,0,0,0,0,0,Simple,
.3.4.1........3.,1,4,12,0,0,0,0,0,0,0,Simple,
.1.....3...4.3..,1,4,12,0,0,0,0,0,0,0,Simple,
....324......42.,1,5,11,0,0,0,0,0,0,0,Simple,
....41.3....34..,1,5,11,0,0,0,0,0,0,0,Simple,
142..........24.,1,5,11,0,0,0,0,0,0,0,Simple,
..3.2..1.....1.3,1,5,11,0,0,0,0,0,0,0,Simple,
3....1.3..4.1...,1,5,11,0,0,0,0,0,0,0,Simple,
..41.....3..4.3.,1,5,11,0,0,0,0,0,0,0,Simple,
3....23.......24,1,5,11,0,0,0,0,0,0,0,Simple,
.2..41.2.......1,1,5,11,0,0,0,0,0,0,0,Simple,
3..2..1.....2...,1,4,12,0,0,0,0,0,0,0,Simple,
..1..1...4....3.,1,4,12,0,0,0,0,0,0,0,Simple,
1...4.3........4,1,4,12,0,0,0,0,0,0,0,Simple,
.1..2..3.......2,1,4,12,0,0,0,0,0,0,0,Simple,
.3....1.....32..,1,4,12,0,0,0,0,0,0,0,Simple,
32.......3....4.,1,4,12,0,0,0,0,0,0,0,Simple,
.......3.1...32.,1,4,12,0,0,0,0,0,0,0,Simple,
34......2......3,1,4,12,0,0,0,0,0,0,0,Simple,
...2..34.4.3....,1,5,11,0,0,0,0,0,0,0,Simple,
3...2..1....1..2,1,5,11,0,0,0,0,0,0,0,Simple,
..1....4.....13.,1,4,12,0,0,0,0,0,0,0,Simple,
2..1..4.1.......,1,4,12,0,0,0,0,0,0,0,Simple,
....1....3.1...2,1,4,12,0,0,0,0,0,0,0,Simple,
..4.2.....21....,1,4,12,0,0,0,0,0,0,0,Simple,
3.21....2.3.....,1,5,11,0,0,0,0,0,0,0,Simple,
3........2.1...2,1,4,12,0,0,0,0,0,0,0,Simple,
.....4.2....12.4,1,5,11,0,0,0,0,0,0,0,Simple,
3.1..4.....3..4.,1,5,11,0,0,0,0,0,0,0,Simple,
......32...12...,1,4,12,0,0,0,0,0,0,0,Simple,
.3....4..2..3..2,1,5,11,0,0,0,0,0,0,0,Simple,
2....42.4......1,1,5,11,0,0,0,0,0,0,0,Simple,
.....2.1....21.4,1,5,11,0,0,0,0,0,0,0,Simple,
3.......2..31..2,1,5,11,0,0,0,0,0,0,0,Simple,
4.3..........4.1,1,4,12,0,0,0,0,0,0,0,Simple,
3..12..3.......2,1,5,11,0,0,0,0,0,0,0,Simple,
.23..........321,1,5,11,0,0,0,0,0,0,0,Simple,
3.....1.......32,1,4,12,0,0,0,0,0,0,0,Simple,
..13....4.....3.,1,4,12,0,0,0,0,0,0,0,Simple,
..4....1.....42.,1,4,12,0,0,0,0,0,0,0,Simple,
3...1..3......4.,1,4,12,0,0,0,0,0,0,0,Simple,
..3.4...2.....4.,1,4,12,0,0,0,0,0,0,0,Simple,
.2..4....1.4..2.,1,5,11,0,0,0,0,0,0,0,Simple,
.2.1..3......1..,1,4,12,0,0,0,0,0,0,0,Simple,
......4.4.2..3..,1,4,12,0,0,0,0,0,0,0,Simple,
4...1..2..1.....,1,4,12,0,0,0,0,0,0,0,Simple,
2..3.3.442......,1,6,10,0,0,0,0,0,0,0,Simple,
....23...4.....3,1,4,12,0,0,0,0,0,0,0,Simple,
......3.2.4.3.2.,1,5,11,0,0,0,0,0,0,0,Simple,
..2.4.......34..,1,4,12,0,0,0,0,0,0,0,Simple,
...1.....4...13.,1,4,12,0,0,0,0,0,0,0,Simple,
1.....1...4.2...,1,4,12,0,0,0,0,0,0,0,Simple,
4.......2..43..2,1,5,11,0,0,0,0,0,0,0,Simple,
....342.....23..,1,5,11,0,0,0,0,0,0,0,Simple,
...3.3.....4.2..,1,4,12,0,0,0,0,0,0,0,Simple,
3...4..32..4....,1,5,11,0,0,0,0,0,0,0,Simple,
.....4.34.2.....,1,4,12,0,0,0,0,0,0,0,Simple,
...4.1.2.2.1....,1,5,11,0,0,0,0,0,0,0,Simple,
...1..24.4..1...,1,5,11,0,0,0,0,0,0,0,Simple,
4.3.......4....1,1,4,12,0,0,0,0,0,0,0,Simple,
.1.23.1..3......,1,5,11,0,0,0,0,0,0,0,Simple,
.....3...2.3..4.,1,4,12,0,0,0,0,0,0,0,Simple,
.2.3.......2..1.,1,4,12,0,0,0,0,0,0,0,Simple,
....21......132.,1,5,11,0,0,0,0,0,0,0,Simple,
....2.3......4.3,1,4,12,0,0,0,0,0,0,0,Simple,
..2....33..24...,1,5,11,0,0,0,0,0,0,0,Simple,
.3.....12.....2.,1,4,12,0,0,0,0,0,0,0,Simple,
.....421......42,1,5,11,0,0,0,0,0,0,0,Simple,
.3...43..24.....,1,5,11,0,0,0,0,0,0,0,Simple,
2.1....3.1..3...,1,5,11,0,0,0,0,0,0,0,Simple,
.3..413.......1.,1,5,11,0,0,0,0,0,0,0,Simple,
.4..21....2....4,1,5,11,0,0,0,0,0,0,0,Simple,
.12.........3..1,1,4,12,0,0,0,0,0,0,0,Simple,
.....3.1.....143,1,5,11,0,0,0,0,0,0,0,Simple,
.2..1.....1.2..4,1,5,11,0,0,0,0,0,0,0,Simple,
..4..43.....1...,1,4,12,0,0,0,0,0,0,0,Simple,
4...3.4....1....,1,4,12,0,0,0,0,0,0,0,Simple,
...1.....3.21.3.,1,5,11,0,0,0,0,0,0,0,Simple,
......34...3.1..,1,4,12,0,0,0,0,0,0,0,Simple,
.1.2.....2.1...3,1,5,11,0,0,0,0,0,0,0,Simple,
..2..4..1..2..1.,1,5,11,0,0,0,0,0,0,0,Simple,
......313.12....,1,5,11,0,0,0,0,0,0,0,Simple,
.......3.12..2..,1,4,12,0,0,0,0,0,0,0,Simple,
.2.1.3....2.....,1,4,12,0,0,0,0,0,0,0,Simple,
3.4..4........31,1,5,11,0,0,0,0,0,0,0,Simple,
24......3.2....3,1,5,11,0,0,0,0,0,0,0,Simple,
......2..1...4.1,1,4,12,0,0,0,0,0,0,0,Simple,
.....3.2..4....3,1,4,12,0,0,0,0,0,0,0,Simple,
2....3...4..3.4.,1,5,11,0,0,0,0,0,0,0,Simple,
..41.....1.....3,1,4,12,0,0,0,0,0,0,0,Simple,
.4.1.........142,1,5,11,0,0,0,0,0,0,0,Simple,
....142.42......,1,5,11,0,0,0,0,0,0,0,Simple,
...44.3...2....3,1,5,11,0,0,0,0,0,0,0,Simple,
....41.....1.2..,1,4,12,0,0,0,0,0,0,0,Simple,
...4.4.3....1...,1,4,12,0,0,0,0,0,0,0,Simple,
...2.21.41......,1,5,11,0,0,0,0,0,0,0,Simple,
....3.41......13,1,5,11,0,0,0,0,0,0,0,Simple,
3......1..12....,1,4,12,0,0,0,0,0,0,0,Simple,
.......24...2.3.,1,4,12,0,0,0,0,0,0,0,Simple,
....4....3.4...2,1,4,12,0,0,0,0,0,0,0,Simple,
..1....3.1..34..,1,5,11,0,0,0,0,0,0,0,Simple,
2.1...2......4..,1,4,12,0,0,0,0,0,0,0,Simple,
....1..4.....34.,1,4,12,0,0,0,0,0,0,0,Simple,
.2..3...1.2....3,1,5,11,0,0,0,0,0,0,0,Simple,
..41....2.1.4..2,1,6,10,0,0,0,0,0,0,0,Simple,
..4.4.31....3...,1,5,11,0,0,0,0,0,0,0,Simple,
4.3.3..........2,1,4,12,0,0,0,0,0,0,0,Simple,
..2..4.1.1......,1,4,12,0,0,0,0,0,0,0,Simple,
.41.1...4......3,1,5,11,0,0,0,0,0,0,0,Simple,
...43.....42....,1,4,12,0,0,0,0,0,0,0,Simple,
..4...121.2.....,1,5,11,0,0,0,0,0,0,0,Simple,
14......4......2,1,4,12,0,0,0,0,0,0,0,Simple,
.2.1.1...4.2....,1,5,11,0,0,0,0,0,0,0,Simple,
...2.....24..1..,1,4,12,0,0,0,0,0,0,0,Simple,
2..3...1....3..2,1,5,11,0,0,0,0,0,0,0,Simple,
.......4.2...41.,1,4,12,0,0,0,0,0,0,0,Simple,
3.1.2......3....,1,4,12,0,0,0,0,0,0,0,Simple,
....13........14,1,4,12,0,0,0,0,0,0,0,Simple,
....132.....2.1.,1,5,11,0,0,0,0,0,0,0,Simple,
4....1.2.......1,1,4,12,0,0,0,0,0,0,0,Simple,
....34.2.....3.4,1,5,11,0,0,0,0,0,0,0,Simple,
...4.41...2....1,1,5,11,0,0,0,0,0,0,0,Simple,
.....1.2.....213,1,5,11,0,0,0,0,0,0,0,Simple,
....2......13.2.,1,4,12,0,0,0,0,0,0,0,Simple,
1.....1...3.4...,1,4,12,0,0,0,0,0,0,0,Simple,
...4..1..34....3,1,5,11,0,0,0,0,0,0,0,Simple,
.3.22.4........4,1,5,11,0,0,0,0,0,0,0,Simple,
.2.4.3....4....2,1,5,11,0,0,0,0,0,0,0,Simple,
....3...1..44..3,1,5,11,0,0,0,0,0,0,0,Simple,
1..3...4.....3..,1,4,12,0,0,0,0,0,0,0,Simple,
..3.1.....2.2...,1,4,12,0,0,0,0,0,0,0,Simple,
..3....11....3.2,1,5,11,0,0,0,0,0,0,0,Simple,
....3......2.1.3,1,4,12,0,0,0,0,0,0,0,Simple,
1......33......4,1,4,12,0,0,0,0,0,0,0,Simple,
....42....4.1...,1,4,12,0,0,0,0,0,0,0,Simple,
2....3....34...2,1,5,11,0,0,0,0,0,0,0,Simple,
.2..1.2.......13,1,5,11,0,0,0,0,0,0,0,Simple,
....3.1.1.3...4.,1,5,11,0,0,0,0,0,0,0,Simple,
....4......1.3.4,1,4,12,0,0,0,0,0,0,0,Simple,
4..2...3.....2..,1,4,12,0,0,0,0,0,0,0,Simple,
....1..4..2....1,1,4,12,0,0,0,0,0,0,0,Simple,
4.....4..3.....2,1,4,12,0,0,0,0,0,0,0,Simple,
.4.....2.2.11...,1,5,11,0,0,0,0,0,0,0,Simple,
...4..2..23.....,1,4,12,0,0,0,0,0,0,0,Simple,
.21....3.3..1...,1,5,11,0,0,0,0,0,0,0,Simple,
..4.2.....23....,1,4,12,0,0,0,0,0,0,0,Simple,
.....31.2..1....,1,4,12,0,0,0,0,0,0,0,Simple,
.....234.42.....,1,5,11,0,0,0,0,0,0,0,Simple,
..3....12...1..3,1,5,11,0,0,0,0,0,0,0,Simple,
24........4..3..,1,4,12,0,0,0,0,0,0,0,Simple,
.1....1....24...,1,4,12,0,0,0,0,0,0,0,Simple,
3....4...24.....,1,4,12,0,0,0,0,0,0,0,Simple,
...4..1.4..2....,1,4,12,0,0,0,0,0,0,0,Simple,
.1.....3....23..,1,4,12,0,0,0,0,0,0,0,Simple,
.4..2......21.4.,1,5,11,0,0,0,0,0,0,0,Simple,
.......2.3..2..1,1,4,12,0,0,0,0,0,0,0,Simple,
1.2.4.......2.1.,1,5,11,0,0,0,0,0,0,0,Simple,
.21.......3..12.,1,5,11,0,0,0,0,0,0,0,Simple,
......4.4.2..3..,1,4,12,0,0,0,0,0,0,0,Simple,
.4.........13..4,1,4,12,0,0,0,0,0,0,0,Simple,
.2.1...24.......,1,4,12,0,0,0,0,0,0,0,Simple,
4..33..1....1...,1,5,11,0,0,0,0,0,0,0,Simple,
32............21,1,4,12,0,0,0,0,0,0,0,Simple,
.2...4.1..4.....,1,4,12,0,0,0,0,0,0,0,Simple,
......4.4..12...,1,4,12,0,0,0,0,0,0,0,Simple,
.1.....3..34....,1,4,12,0,0,0,0,0,0,0,Simple,
..1...232.3.....,1,5,11,0,0,0,0,0,0,0,Simple,
......3.2...4..2,1,4,12,0,0,0,0,0,0,0,Simple,
..4..3........32,1,4,12,0,0,0,0,0,0,0,Simple,
....1.2.4...21..,1,5,11,0,0,0,0,0,0,0,Simple,
.2...3....4...3.,1,4,12,0,0,0,0,0,0,0,Simple,
...2.1.3.3.1....,1,5,11,0,0,0,0,0,0,0,Simple,
...31.........21,1,4,12,0,0,0,0,0,0,0,Simple,
2....41...4.....,1,4,12,0,0,0,0,0,0,0,Simple,
1.4.4......2....,1,4,12,0,0,0,0,0,0,0,Simple,
..2....3.....3.1,1,4,12,0,0,0,0,0,0,0,Simple,
..13........21..,1,4,12,0,0,0,0,0,0,0,Simple,
....14.3....43..,1,5,11,0,0,0,0,0,0,0,Simple,
.2....1.23......,1,4,12,0,0,0,0,0,0,0,Simple,
.1.3.2.1.3......,1,5,11,0,0,0,0,0,0,0,Simple,
..12....24......,1,4,12,0,0,0,0,0,0,0,Simple,
23.........1.2..,1,4,12,0,0,0,0,0,0,0,Simple,
43..2.....2....3,1,5,11,0,0,0,0,0,0,0,Simple,
..1..2...3..2..3,1,5,11,0,0,0,0,0,0,0,Simple,
3........1.2...1,1,4,12,0,0,0,0,0,0,0,Simple,
.2..1.3.......1.,1,4,12,0,0,0,0,0,0,0,Simple,
...32.1.....1...,1,4,12,0,0,0,0,0,0,0,Simple,
....3...4.3.1.4.,1,5,11,0,0,0,0,0,0,0,Simple,
...24..1.....1..,1,4,12,0,0,0,0,0,0,0,Simple,
.1.22.....3.1...,1,5,11,0,0,0,0,0,0,0,Simple,
.21.1.....2..3..,1,5,11,0,0,0,0,0,0,0,Simple,
......12....2.41,1,5,11,0,0,0,0,0,0,0,Simple,
...2..3...1.1..3,1,5,11,0,0,0,0,0,0,0,Simple,
..2....32.4.....,1,4,12,0,0,0,0,0,0,0,Simple,
..12....1.23....,1,5,11,0,0,0,0,0,0,0,Simple,
13......4.....1.,1,4,12,0,0,0,0,0,0,0,Simple,
...1....3...1.4.,1,4,12,0,0,0,0,0,0,0,Simple,
....124.....4.1.,1,5,11,0,0,0,0,0,0,0,Simple,
3.1..4....3.....,1,4,12,0,0,0,0,0,0,0,Simple,
....3.4...1.4.3.,1,5,11,0,0,0,0,0,0,0,Simple,
2....1.2..4.1...,1,5,11,0,0,0,0,0,0,0,Simple,
2.1.3.2.......3.,1,5,11,0,0,0,0,0,0,0,Simple,
...2.1......32..,1,4,12,0,0,0,0,0,0,0,Simple,
....14.33..4....,1,5,11,0,0,0,0,0,0,0,Simple,
1.2.2..........4,1,4,12,0,0,0,0,0,0,0,Simple,
4.3.1.4.......1.,1,5,11,0,0,0,0,0,0,0,Simple,
....3.4......2.4,1,4,12,0,0,0,0,0,0,0,Simple,
.......4.4.12...,1,4,12,0,0,0,0,0,0,0,Simple,
4.2..........4.1,1,4,12,0,0,0,0,0,0,0,Simple,
...3.12..2......,1,4,12,0,0,0,0,0,0,0,Simple,
.2...4.2..3.....,1,4,12,0,0,0,0,0,0,0,Simple,
.34..4.....1....,1,4,12,0,0,0,0,0,0,0,Simple,
...2.14......4..,1,4,12,0,0,0,0,0,0,0,Simple,
..1....424..1...,1,5,11,0,0,0,0,0,0,0,Simple,
1..3......2....1,1,4,12,0,0,0,0,0,0,0,Simple,
