Puzzle,Solution Count,Givens,Singles,Hidden Singles,Naked Pairs,Hidden Pairs,Pointing Pairs/Triples,Box/Line Intersections,Guesses,Backtracks,Difficulty
4..298..5...4.........35..8...8....6.....4....8..6.7.28295..6..5..6..8.7.76..9.2.,1,29,34,16,2,1,0,0,2,2,Expert,
..3.2...1.7..................1.62..772.13.....56.84....4...82...67...1.821.....54,1,27,40,14,2,0,0,2,0,0,Intermediate,
..27....8.......3......69.2.......27..8..5.......3...1.9..625.35......1.73..1....,1,23,45,13,1,0,0,0,0,0,Intermediate,
18..3.....2..9...43.9.4..56...2..48.2...6..3...3.......4....5.......86.3......298,1,26,40,15,1,0,1,0,0,0,Intermediate,
....72..93..45.1..7.8.1.4....3.8..........2535........9527..8.......49.7.7.......,1,26,37,14,1,0,2,1,4,12,Expert,
4.7.39..8..62....4.3.8..9....8.9.7..3..7.5.....4....6..8...6..7..9...5.....3.....,1,25,33,22,2,0,0,0,1,2,Expert,
...48...1.....2............934..8..2.8.2....3.7.9.4.6..4....9....3...6..82.17.3..,1,25,37,16,3,3,1,2,3,0,Expert,
...1.......356.....8..9..6.1....5...39...42..2..6..3.1..........1984.....4.953..8,1,26,43,12,1,0,0,0,0,0,Intermediate,
...4...6......3...5.......72769..5...8.6......4.837...8..7.59.47.2..6........9...,1,25,39,17,2,0,0,0,0,0,Intermediate,
62......9....5.....9....1.8.53.8.2.1......5..2......63......87.56...39.....67..3.,1,25,55,1,0,0,0,0,0,0,Easy,
..138.....7215...6............963..2..3.........2..8...3....5.912.7....3.69..5...,1,25,39,16,2,2,3,1,1,0,Expert,
9...7.5.....8.1....6..2..3.........2..7.8........3.1...51..3.2.39.7..8.56.....9..,1,24,35,22,1,0,0,0,0,0,Intermediate,
.6.3...8....6..2.9.5.79..6..8.......3...1...21.....3...75..86..8..2..7...1...9...,1,25,45,11,1,0,0,0,0,0,Intermediate,
2...7...9.4..5..731..3..5...1..493.......2...7..63.9....5....6..764..2...........,1,25,38,18,0,0,1,0,0,0,Intermediate,
.79.........2.4..7..8...3.25...789.66...5273.4.........5.7.9........3..8...5.....,1,25,53,3,0,0,0,0,0,0,Easy,
3..2...4.9.8...3.....4........832...82.........6.1....7...9..16..4..6....32...9..,1,23,45,12,1,0,0,0,1,0,Expert,
.9.1.543.57.....1......7.2.3......6..1.3..5.46.9......12......6.65...27.4.7.....1,1,28,51,2,1,0,0,0,0,0,Intermediate,
7......6..43..7...8........43...52.8..2..4.53....2......9.3.5........9726...78...,1,25,37,16,0,0,0,1,3,2,Expert,
...3....25...7638....1......3.....4.........6.75.......46.8.53.1....7.2.....25..8,1,24,48,9,1,0,0,0,0,0,Intermediate,
....4...9.549.3..8...7......2....8......1.......8.4.13.48..9.7.7..2....5.....81.2,1,25,47,8,0,0,1,2,1,0,Expert,
.26.35..893.........8.7..........2..6..89.7.3.9.5.....3...8..7...1.67.2......9..6,1,26,33,22,2,0,1,0,0,0,Intermediate,
.7...8....562...4...8.7..5..4..39......6........582.6...4........5.4...93.....72.,1,24,41,16,0,0,0,0,0,0,Easy,
.318.96..5...........6...7435...8.4.......9..69........1........8..3.7.99...6.3..,1,24,43,14,0,0,0,0,0,0,Easy,
..........9...2.5....7.......3..1.8..8.....296..5.9..3..5..7.3.2..9.5..61....3..7,1,24,50,7,0,0,0,0,0,0,Easy,
...5..61...5.....9.2.7.8...78...1.3.3....72..21.....87..8.26......9..5.......3...,1,25,36,20,0,0,0,0,0,0,Easy,
31.98....5.4.......9..12........4.2....37.....4..5...927.1..98.98...371..........,1,26,51,4,0,0,0,0,0,0,Easy,
.9....7..5..1..29.8..5.....2.5.........8.........7.96392....5...6...9.3.....1....,1,22,32,27,0,0,0,0,0,0,Easy,
...8..4.99..6.......5......8...631............97.845...4....9.31.63.5.4.....4..5.,1,25,32,21,1,1,0,2,3,2,Expert,
3....4.5......53..9..3.867..6..8.7....3........4.6..3..5.7............9....9..8.2,1,23,44,14,0,0,0,0,0,0,Easy,
...76.........36.79..15.........89..5.....8...874.1..5..8....5.1.53...8.......34.,1,25,44,12,0,0,0,0,0,0,Easy,
...31.9.....8.4.274...2.31.834..9...69...7...72..3........4....38.....7........3.,1,26,36,19,0,0,0,0,0,0,Easy,
8......9....15.6.3....3..2..3...9..2..56.3.......27..5..........2...6..75.627..89,1,26,36,19,0,0,0,0,0,0,Easy,
5..9....8.69.7.....78.........1..4....52.7...42.8........48..21.8.5.9..76....1...,1,26,47,8,0,0,1,0,0,0,Intermediate,
21......9......6..7.92.4....9.4.3..2..1......3.2.71......9.2.5..46.5........6....,1,24,41,16,0,0,0,0,0,0,Easy,
...7.....7..45.........35..85...6.1..2...8.7...3.....4.....4..1.4.5..36.1..3...2.,1,24,37,20,0,0,0,0,0,0,Easy,
..9..5.23.1..9...4.35.6.9.....2.3.4..8.1..3.........5..9...8.1....6..4.8..1....9.,1,26,42,13,0,0,0,0,0,0,Easy,
...85.....3....9......1..75..9.....15....4...........73..9...48..7..2..91..4.7.5.,1,23,47,11,5,0,0,0,0,0,Intermediate,
........2...3...4...5.9.13...29.6......17.4..6.4.3..1......5....6.....7..7.6....1,1,23,45,13,0,0,0,0,0,0,Easy,
.3..81..............4....9.3..1....524.7.9.8..7...8.1.....2...992....571..7....42,1,26,27,28,0,0,0,0,0,0,Easy,
79.5...6.....6...7.2.1..539.8.........2...196139...72........1.........531.28....,1,27,54,0,0,0,0,0,0,0,Simple,
..8.59....6........4..26......24.6.8...5......1...8..9.....3.1.4..9....25.1...84.,1,24,37,20,2,0,0,0,0,0,Intermediate,
............7.2......3..28..934...788...1..3.6.2.9...4.48.....9...23..........16.,1,24,52,5,2,0,2,0,0,0,Intermediate,
748..5..9.9...8.6...1..94....79..5........627.2.........4.6.........7.4.21.4...5.,1,26,41,14,0,0,0,0,0,0,Easy,
....4.7.3..4...1......9..24..24...91....6....37...9...78.3.....2....1...1....2.86,1,25,49,7,0,0,0,0,0,0,Easy,
...3......576.2....4....9...7.5..83..........6......9.5......8..8..94..3..6...729,1,23,39,19,0,0,0,0,0,0,Easy,
...5..1.......1.37.5.4.7..62.........472.....1.67..4..4.....31..68......3......82,1,25,42,14,0,0,0,0,0,0,Easy,
.2...3..9649.....5........4..8.592..396.8.........7...56....8.............7.45.93,1,25,36,20,3,0,3,2,0,0,Intermediate,
.3.8.95.67..56...8..53..9.....9..8.598...7...1.2.3............2...72........8.67.,1,27,37,17,1,0,0,0,0,0,Intermediate,
6....83..............6..1.5..189.5...3..5.2...8.1..6..3....4.....4....36.....294.,1,24,35,22,0,0,0,0,0,0,Easy,
......3.7.4...715.8...5.......2.3.......8..7.3.....5.44...3.912...5.1.38....9.4..,1,26,45,10,0,0,0,0,0,0,Easy,
...4.3...14....23.....9...7..175...9..53...6.79.2......16......2.796.3..93.......,1,27,36,18,0,0,1,0,0,0,Intermediate,
...125.3.....86.7.....9...58.39......7.8..92..9..1.6.7.......61....3....9.....5..,1,25,42,14,0,0,0,0,0,0,Easy,
....4..2..429..73..3..1.9.8..8.....2.9..21.............2.1.35.4....84.....7.5...9,1,26,44,11,0,0,0,0,0,0,Easy,
6.8.5......92.7..4...93....7....5..3.954....8.3..9.52..5..............8..4.8...9.,1,25,45,11,0,0,0,0,0,0,Easy,
.....9.......7...8.9468..5....82...6..7.....56..497...3.....72....2.6....5..48.6.,1,26,48,7,1,0,0,1,0,0,Intermediate,
5.9...3264....65............17...49.......6313..........543..671..2.5.4.......1.5,1,27,47,7,0,0,0,0,0,0,Easy,
9.471.....2.6....43....9..54..257.9...1..6...7..1...3.......3.7...52..1..........,1,25,33,21,2,1,1,0,2,2,Expert,
......8.2........5...498.1..42.7......1.6..8....5....69...1.52.....4..9..5...7..1,1,24,37,20,0,0,1,0,0,0,Intermediate,
..53271...9.....5........3.....83...78..9.........4...8...7..934.71..82...38....4,1,26,40,14,0,0,3,2,1,6,Expert,
.....2.8..7..4.2.9.8...6.....68...5...7.5.4.35..6798...3.4..7........63..........,1,25,56,0,0,0,0,0,0,0,Simple,
...3.....18...9.....3.874..39.7..24.47.9.261......6...84.......961..4......1.....,1,27,36,17,2,1,1,0,1,0,Expert,
...3.......5..7...9.6...2...1.........9.63.1.76.2.9..8..8.......975..63...37.2...,1,25,36,16,1,0,0,0,4,8,Expert,
.....5..6.7....3..6.231......6.3.1..1.826..9..5.18...2...........1...93893.......,1,26,46,9,1,0,0,0,0,0,Intermediate,
....1.652.....9..7..42..3..9....74.3....9...6...6.197.3...2.71....4.......6.7....,1,26,46,9,0,0,0,0,0,0,Easy,
...8..5..6...79.3..9.163..21.......7.....58......1......6..2.73.3.....56..2...1..,1,25,52,4,0,0,0,0,0,0,Easy,
.5.1.....91.8.43..4..3.95..........83.6.8...5.4.7..69.7.........84......195....4.,1,27,47,7,0,0,0,0,0,0,Easy,
....8......63....4.....4.1.4...2...6..21.3....8..6..2.......69...32....1..45.12.3,1,25,26,29,0,0,0,0,1,6,Expert,
......64...9........146..786...8...7.....548...4.....1.1.......59....8.38.....1.6,1,24,32,25,0,0,0,0,0,0,Easy,
.....7.1.....98.......5.7...7..85...3.2..9.6..5..3...1.8.9..1.3..7...25.9...23...,1,26,41,13,4,0,1,0,1,2,Expert,
...8...5.....3....8......13.5...8.6.2.41.63...6.49..82.2.5...4....2..6..3..9..5.8,1,28,38,14,0,0,0,2,1,6,Expert,
....9..35.965....7..3..892...26.1.8..51..3..23..75..9....3...6........5.....2....,1,27,52,0,0,1,0,0,2,2,Expert,
..7...6.1.2476....3.5.4.2.....436..7..32..9..........6....97.13...15...9.........,1,26,55,0,0,0,0,0,0,0,Simple,
.8.5....62.......176..1.8.3.............64...8..7....2....471.5...18..67.....3.2.,1,25,55,1,0,0,0,0,0,0,Easy,
.8..1...6..3...92.9...7...1.47......1...6279....4....8.......4..72.4..3..6.7.....,1,25,48,7,0,0,3,0,1,6,Expert,
97.6.....82.7..3....3....9..9..28...6.....8....5......2.7...95.5.....238.3..5.7.4,1,27,52,1,1,0,0,0,1,2,Expert,
5....3.........3..1.8....46.......5......7698......7.42.36.597...72......8.4.....,1,24,54,3,0,0,0,0,0,0,Easy,
97......4......78.....48.......7.548.6....97......9..348.35.....37.8......9.2...6,1,26,34,21,1,0,0,0,0,0,Intermediate,
6.....21........3.8.2..1...37.8..52....1..8...5..6.9..26......55....319..9......7,1,26,43,12,0,0,0,0,0,0,Easy,
5......8.....163..6...2951....7.2..8.7........92...16...1..7....58.......2..8..3.,1,25,39,14,1,0,0,0,3,4,Expert,
6....24...5........3......2........3.4..3.86.19...6...214.8....9.....61......9..5,1,23,40,16,2,0,0,0,2,12,Expert,
8.....3177........9.6..38.....4.....49583.7........9........16.371..85......95...,1,26,39,16,0,0,0,0,0,0,Easy,
..84..1.75..67....17......4....5....6..9.241..5.7..96..........2.48.9.......2....,1,25,40,16,0,0,0,0,0,0,Easy,
.6........815..42.7.5.....6...284.1..52........7......2..8697......2....5.6.1..4.,1,26,27,27,0,0,0,0,1,2,Expert,
.6.3...4.3.4....28..9.2.6..9..6...5.45....39..............6..8.5.7.4..6....28.5.4,1,27,41,13,0,0,0,0,0,0,Easy,
...387.6.9...6...8..7..5..2..2879...............623....9.....5..5..943.7.7.....24,1,27,38,16,3,0,1,0,0,0,Intermediate,
...1.7.6........356...45...38..64..1........421..3....4.27..1......2....5..4.3...,1,25,42,14,0,0,0,0,0,0,Easy,
3.......8.96.8....28....6.34...6.2...3..4.1......2...98...7294....4....77....68..,1,27,42,12,0,0,0,0,0,0,Easy,
24.3..7......7.....91..2.....2.39.7.98.1..........86....3........7.234..62.74....,1,26,44,9,0,0,1,0,2,4,Expert,
2..3......19.2.7.....4..5..346.......7..1..........6...9..75..6..7...1.2...1.2.5.,1,24,38,18,1,0,2,0,1,0,Expert,
..1..2.....6.3.4...2....3...9.34..7..7..6..1.....8.2.394......2.8.7..........8.46,1,25,39,17,0,0,0,0,0,0,Easy,
.........4....31...2.....94.4..917..1..5..9..37..8..1.....2....8..45...79...782..,1,26,36,19,0,0,0,0,0,0,Easy,
..........6.....9..38.......2.8...1..95..72..3..6.2.899..316.2..1..8...62....9..5,1,27,33,20,0,1,1,0,1,2,Expert,
..........2..4..16......2....7...49..4..251....6..9.8.7..2189.4....5...15....68..,1,26,40,13,3,2,0,1,2,2,Expert,
.67451..............9..85.73.15..8...7.2.......5...1.4.......41.4...73.6......7..,1,25,47,9,1,0,0,0,0,0,Intermediate,
.79..26..........82.857........21.6...1.49...4.67..1.9.....6.5.....1..........2.4,1,25,39,16,1,0,1,0,1,0,Expert,
........5..9...3..7.3.5......7.2...1...9.6837.......9.5.27.....1......59836..92..,1,26,49,6,0,0,0,0,0,0,Easy,
.7.......48.3..9....6.7.4....1..35.7..7..9..8..8.56.94...91...........6..3......9,1,25,44,10,0,0,0,2,2,4,Expert,
...5..8...7..39...51.......39..8.6.5.....618.1..9.....9...7...6.....45.....6.19..,1,25,37,19,0,0,0,0,0,0,Easy,
4.2...5.1.....8.....5...26..........98..1.....218..74....7...56..4..1.2....4...79,1,25,56,0,0,0,0,0,0,0,Simple,
..1..3...2...1...863....9...98..27..1...39.....6.5.....12..5....7...8692.........,1,25,44,12,0,0,0,0,0,0,Easy,
...5...6...3.86...81....25.3...7..8.95.....23..2...5..29..6.7....5...93....7.....,1,26,34,21,0,0,0,0,0,0,Easy,
..............28.3.7.8.......937....35.....1.7....9.82..2....5956....17.8..6.....,1,24,44,13,1,0,0,0,0,0,Intermediate,
78.4.3......9..1..4.........9.....4..3.......5.7.....23...42.85..2..537......7...,1,23,40,17,1,0,3,0,1,2,Expert,
4..2..3...7..8.2..2..9.7....49..3...6.812....1.............68......7.4...13.4.9.7,1,26,52,3,0,0,0,0,0,0,Easy,
24..9.3..86.23..74..74....6..3..7..89...14.........967............3.....72....6..,1,26,46,9,0,0,0,0,0,0,Easy,
...1.....1.263...93...28.5..8.79.3..9...1..7............6..7.8....956.....5.....3,1,25,53,3,0,0,0,0,0,0,Easy,
.3.9....71.........2.54.9....6..2...........1......35...71.52..6...3...5..2..6.9.,1,23,42,15,0,0,1,0,1,14,Expert,
.26....841..............5..37.4.....8.2.51....5.7...6.5..64..7.....3.851..3......,1,25,42,14,1,0,0,0,0,0,Intermediate,
....1.3.5.......6.9.......278.1....9..125.7...5...78....6.....3.......7.8..7.395.,1,25,29,27,0,0,0,0,0,0,Easy,
...1.69....7..9...5.9.3.61.......8..6...9.....73..5.6....7...8...6..2..7.25.8....,1,25,36,20,0,0,3,0,0,0,Intermediate,
....987........95.2.1...3..8.........1..5...9...723.....3.4.....29..143....9..5.7,1,25,39,15,6,1,1,0,2,0,Expert,
.1.6.......7...9.2...1.264.3......6...2...473.9.7.8.2..8...9........1......2...3.,1,24,38,19,0,0,0,0,0,0,Easy,
6...28..3..3.41.8...........3.86.71....5.7.4.....1.3.2.......6.8.4...5.........7.,1,24,52,5,3,0,0,0,0,0,Intermediate,
.2.8...1..3...7...7.5.9.........8.79.5......3..4..2....7...5...8.....3.....349...,1,22,30,26,2,0,2,0,3,2,Expert,
....35.89...........59.46...9.6.3.......9.1.4.7..8....4...5687......7.....14.....,1,24,51,6,0,0,0,0,0,0,Easy,
.2..8.53.7..5.......539.2.8.8...2.....185........1.4..1.......7.4.7..8.1.......9.,1,25,38,18,1,0,0,0,0,0,Intermediate,
.139..7.494....25.......3....67...4.....6.1....2.35.6.............294...42.357...,1,27,43,11,0,0,0,0,0,0,Easy,
6...9..2.18....46...3..6.8..9.....1.26...394.3.5.2...8....1.....3....1....4..2...,1,26,55,0,0,0,0,0,0,0,Simple,
.7.4.3.9..4...5..78...7.16...4.........5............5641.3.75.......9..3..9...48.,1,25,56,0,0,0,0,0,0,0,Simple,
...34.......95..74..........6...23..8........2...835...7.6....23..2.9.8.5..8..937,1,26,43,12,0,0,0,0,0,0,Easy,
.....9...52.1..7..7...3..68.....63..8.....2..2....1....5861.9...7.5......1..9..32,1,26,37,16,4,0,1,0,2,6,Expert,
.49...8..8...7.....3.........2.8573....9.124..1.3..5..1745.29...9.7.....3........,1,27,52,2,0,0,0,0,0,0,Easy,
...7..2.......25.........87.....4.....86.1...4.158..6..4..9.7.8...4.6.5.52....4..,1,25,44,12,0,0,0,0,0,0,Easy,
.2.9.8..3..41...926...234........1.8............85....1....6..5..5...36.3.659.8..,1,27,46,8,1,0,0,0,0,0,Intermediate,
...7...5..2...........843..7.4....9...95..4.......71.....2.8.3...3..5.7..4....981,1,24,45,12,4,1,1,5,0,0,Intermediate,
...98..71....4....4......626.9........5...8..8....7156...752..99.....64..........,1,24,48,9,0,0,0,0,0,0,Easy,
96...2....42.5.9...7..6.......7.925.7..5...1.......7..8.......6.....4..215.......,1,23,33,23,1,0,1,0,2,2,Expert,
6.........9....3...32.1...9.1........275..63.......75......59.3..642.1....1..9.6.,1,25,27,29,0,0,0,0,0,0,Easy,
.......87......3.53...48......3..25..78...9......8.....1...3....3...2.715.27.489.,1,26,34,19,0,0,0,0,2,16,Expert,
.3..7.......856...1.5.4.6...........763..8...812.3.5...2.4.......6....7.54.1.38..,1,27,41,13,0,0,0,0,0,0,Easy,
9....6....1....2.8.37........6.7..2..8..62.9....1..6..4...2..7....4.1....9...8..1,1,24,45,12,0,0,0,0,0,0,Easy,
..2....56.9.8..3......6......7.8......8.....35......296....9..2.4.2......39.75..4,1,24,40,17,0,0,0,0,0,0,Easy,
......72....17.......9......82..6.7.3.7..9.5.5....31....3........8.57.1..9586...2,1,26,46,9,0,0,0,0,0,0,Easy,
451......6...........4.17...3........7.62..5.2........54.1.926.3..24..1....3.59..,1,26,38,17,0,0,0,0,0,0,Easy,
.4.37...1...51.........6..7....61.......9.15..7.....3.......7.8.348...6...5...3..,1,23,41,17,0,0,0,0,0,0,Easy,
.5.3...4..4.27..1......5.32..2.9..7.......2.55...8....8...2...41...5.89......9..1,1,26,41,14,0,0,1,0,0,0,Intermediate,
.......59.5.2..684....3.1..54......16.98....3...3.......5...2......6....2..59..68,1,25,46,9,0,0,2,0,1,0,Expert,
2....7.....689....4...5...664.....58.5..4..7.78....1.......9..4.........1...6...5,1,23,29,27,2,0,0,0,2,0,Expert,
1..8..7.3..8......394..7.51...7....22.........45....9.....2.5.4..7..8..9..3....1.,1,25,38,18,1,0,0,0,0,0,Intermediate,
...1....91...8..........5..417.....65...64.3...9..1..7.7.4.31.59.8.......5...7...,1,25,54,2,0,0,0,0,0,0,Easy,
..8.....72..1...9....89...2982.....174.......6.......5...5..6.84....21....69..52.,1,26,34,21,2,0,0,0,0,0,Intermediate,
1..36..8.....45....3.1......496...7.7.......8.56..1...413.......7.8.6......43.5.7,1,27,46,8,0,0,0,0,0,0,Easy,
....89435...........51..6.2.162...8.....3......4..82......2.154...4.1968.........,1,26,44,9,1,0,3,0,2,0,Expert,
......8..19.........7.6.1.3..4...6.....31.9..3........4.....7.6.7...6.98.15.....4,1,23,49,9,0,0,0,0,0,0,Easy,
6...8......2....3754..2.6................4.7.2.53...688.....5.9..9.......7.8...4.,1,23,46,12,0,0,0,0,0,0,Easy,
...6...4..1...2.86..9....1.5.8.....9.4...63..13..4..6......12....5..........59...,1,23,41,17,0,0,0,0,0,0,Easy,
3........4.1.3...7...1.2.....2....4.1.5....3.64..18...85....2.4...6....3..3.2.6..,1,25,29,27,0,0,0,0,0,0,Easy,
.1.8....74...758...874..69..61.........1.7.........9....8..65.......3..6..651.349,1,28,49,4,0,0,0,0,0,0,Easy,
.2.......46893.....7...4..5.45.8...9....6..58.....3......4...7..82..73...5..2....,1,25,30,26,0,0,0,0,0,0,Easy,
.13.9..8..8....1.29.4........5.....4....1..2979..325..8.1.........3.1....7..8.2.3,1,27,26,28,0,0,0,0,0,0,Easy,
.....6..94.69....53...5..6.....4..3.......9.2...7.8.......8..5..89.6..7....4..2..,1,23,45,12,2,0,7,3,1,6,Expert,
..6.1..4.2....9..5....8.1.........249...2.631......8..49...63...2.3..95.3.81.....,1,27,42,10,1,0,0,0,2,0,Expert,
7.6............3..5...1..72.1.86..2..8.....3.....547.....5.......3...4..1....758.,1,23,42,15,0,1,1,0,1,2,Expert,
167..5.3...3.....7.5..............9...1..348..95..46...8....3.5..4.91...3......4.,1,25,56,0,0,0,0,0,0,0,Simple,
8......731...6795.......1......78..5..13.....78..4..69..5...7.6.63....8.9.......1,1,27,38,15,1,1,1,0,1,2,Expert,
319.42..7.2.........4.691..7...2...........74...4..6.2....1...9..1.7.3....6.9.7.8,1,27,36,18,0,0,0,0,0,0,Easy,
...4....6.6.....5...17....9..5.6........23..1.3....26.5.....1..4.........17...423,1,23,34,23,2,0,2,0,1,2,Expert,
.534...28..73.8.1...2.......64..7...8....2..57.......6...6........281.....1.75...,1,25,43,13,0,0,0,0,0,0,Easy,
..2..3...5.....3..76.....45...69.2.3....85....3......8....649.......9.6...875....,1,24,38,19,1,0,1,0,0,0,Intermediate,
..........5.....8..19..4...9.....7...41..8.9...56.24...8...914....7....2...541..7,1,25,47,9,1,0,0,1,0,0,Intermediate,
..4....7......2....5......883.4...5....7.3...9.158...359..1.72..1....83...2.....5,1,26,53,2,0,0,0,0,0,0,Easy,
.21......9.3.......8...........8.3..83..7.....7..92.6.4..82..7.....4719....6.12..,1,25,48,8,0,0,0,0,0,0,Easy,
.....3....1..5497.7....1.........52....7...9...8...1...7...9..85...4....1....8.32,1,23,46,12,2,0,0,0,0,0,Intermediate,
...2934.6...8.........74.52..83.5..9.....7....9.......3..5.8....67...8....5.4..93,1,26,38,16,1,0,0,0,1,6,Expert,
1...5..4..7...6..99.54..36...2.......3..2......47....3.....7....9...1.....7.346..,1,24,39,18,0,0,0,0,0,0,Easy,
....6....6.5.7..........9.35.2..9....7...6.4..4..5213....4.5.....1...4...9.....27,1,24,41,14,0,0,2,1,2,2,Expert,
8...5.6.....7........9...2......4..1..6..75....81...724........17.....9.2..8.5..4,1,23,40,15,2,0,1,1,3,2,Expert,
.7.4....32...319...9.2...75.3..1.5....1.7.4....6.2.7......56.....9.....1.......2.,1,25,35,21,0,0,0,0,0,0,Easy,
4..86......9....6...849..1339.6.......6....71.4...8...73......8.5...16.......5..7,1,26,42,13,1,0,0,0,0,0,Intermediate,
.9....3.145.2..7.82....1.......19.......7.1....85.49.......84.....95.....75.3.8..,1,26,40,15,1,0,2,0,0,0,Intermediate,
4..1.7.8....5....1..123.5...5.39..7..2...4.....3.752........34..........79.......,1,24,44,13,0,0,0,0,0,0,Easy,
6.....8.2.4.......1.2..9..3..9..628.....7..9..1.9.8.3.8.13...64436.........8.....,1,27,28,26,0,0,1,0,0,0,Intermediate,
.4.....5875..4....1...78.49295.....6..........1.95..7.574........1....8.9..76..2.,1,28,43,9,1,0,1,1,1,2,Expert,
.......15.76...3..53....674....2.93..57..9..13..........3.96.4.1....4...2.......6,1,26,45,10,0,0,0,0,0,0,Easy,
.....6.1.8.....5..93......4...5.234...8..1....4...8..2...89.......2.....51..6....,1,22,42,17,0,0,0,0,0,0,Easy,
54..9.7..98261......1.4....1.....2....57.98....75..6.....85.........6..7.9.....8.,1,26,28,26,0,0,0,0,1,2,Expert,
.4..7.2.6.3.5....8...64...7...13....1.5.27.....4..........617..7.8....63.....8...,1,25,38,17,3,0,0,1,1,0,Expert,
5.....6.1.7.6.3....8.....45.3917...4..73..1.88............64.1......5...6.....7..,1,25,41,14,0,0,0,1,1,0,Expert,
..28.69....6.1.5...1.2....88.....2...9152..3....1...75.3...........63....2....6..,1,25,29,27,0,0,0,0,0,0,Easy,
.4.....6......3......8..13.2...7.8...93.....7.6..913.....7....4..7...6....16...8.,1,23,32,26,0,0,0,0,0,0,Easy,
...1.45.........6.....57.43........6....79....315.2....29...3..3...4125.4..2....7,1,26,43,11,3,0,0,0,1,2,Expert,
.......2.65....8.9...........8.9..34.....86.....4..79.23..564.....37....59..4...6,1,25,45,11,0,0,0,0,0,0,Easy,
.94.................68.4..9.1.6.2.8.6......4..8......72.79.6.1.....4...3.31728.6.,1,27,36,18,0,0,0,0,0,0,Easy,
........91.....8..35..........548.9..6.9.1.3.41..3..8.6.2........56.4..1.3....2..,1,25,51,5,0,0,0,0,0,0,Easy,
......4915..2..7.8....87....1..658....4....5925.9..16............9.4.6.5...6.8...,1,27,45,9,1,0,0,0,0,0,Intermediate,
6..532...9.76......38.1...6....297.....3..25.2..86.........8.........37....7...1.,1,25,38,17,0,0,0,0,1,2,Expert,
.........82..1.....3..7..8...4...8..59..8..7....491....75.29.....9..31.7.4.1....9,1,26,47,8,0,0,0,0,0,0,Easy,
